algorithm,instance,dimension,iterations,seed,init,chains,threads,parallel,best_length,final_length,elapsed_ms,accepted_moves,improved_moves,t0,tf,alpha,gamma,epsilon,policy,tuning_stage,fallback
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,548,548,485.526,7850971,3673413,1000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,546,548,396.903,7850767,3671546,1000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,544,544,347.268,7855288,3674114,1000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,546,546,456.202,10809906,5090698,3000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,540,540,445.019,10803183,5090926,3000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,543,543,358.170,10802131,5094849,3000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,540,540,455.890,9375535,4412249,3000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,543,543,421.769,9381751,4412511,3000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,544,544,345.221,9380272,4413438,3000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,540,541,855.920,14003720,6500866,300,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,545,545,767.351,13999513,6503064,300,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,540,540,732.932,13997966,6502485,300,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,540,540,890.847,11905632,5500260,300,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,538,539,698.881,11910084,5500457,300,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,544,544,752.560,11897426,5499042,300,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,544,546,916.511,18264406,8565249,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,541,541,678.888,18262179,8566622,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,539,539,712.646,18251762,8562541,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,543,543,924.439,15704855,7339627,1000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,539,539,933.201,15722918,7338424,1000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,546,546,729.292,15698655,7340736,1000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,542,542,825.658,21576315,10180847,3000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,540,540,681.114,21588744,10179301,3000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,540,540,684.856,21600647,10177822,3000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,543,543,928.197,18765333,8821716,3000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,541,541,869.165,18767526,8825544,3000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,539,539,763.472,18764312,8822387,3000,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,546,546,428.694,6967301,3259235,300,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,540,540,343.197,6971087,3261581,300,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,545,545,315.015,6955895,3259878,300,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,543,543,389.495,5915404,2758574,300,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,546,546,415.061,5913606,2755731,300,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,541,541,311.257,5919404,2757267,300,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,545,545,398.033,9097822,4287770,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,538,539,412.192,9096143,4288119,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,545,545,331.939,9101784,4288909,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,547,547,430.115,7821035,3677319,1000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,539,539,398.445,7825629,3676016,1000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,547,547,415.438,7817149,3676547,1000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,549,549,443.978,10769421,5096251,3000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,546,546,396.837,10778544,5097950,3000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,547,547,379.254,10774690,5097714,3000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,545,545,444.354,9345042,4419156,3000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,543,544,373.823,9352535,4417564,3000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,545,545,333.519,9355471,4415589,3000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,540,540,780.817,13904282,6514721,300,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,540,541,816.903,13929040,6515681,300,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,540,540,644.747,13908445,6513264,300,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,545,545,851.159,11819378,5511030,300,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,544,546,656.520,11813857,5510497,300,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,546,546,656.784,11841169,5508571,300,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,543,543,841.504,18189038,8570829,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,539,539,870.205,18190971,8572482,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,544,547,662.186,18187636,8571617,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,546,546,895.162,15617190,7350569,1000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,542,543,753.654,15634259,7348779,1000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,541,541,714.533,15633891,7349367,1000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,542,542,948.059,21545322,10192404,3000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,543,543,836.445,21524586,10188475,3000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,541,541,785.898,21526160,10188853,3000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,539,539,823.251,18689123,8825502,3000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,541,541,759.829,18689785,8828949,3000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,541,545,659.005,18689595,8826742,3000,0.0001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,547,547,627.233,7016816,3234965,300,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,545,545,617.456,6976641,3244893,300,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,543,543,614.441,7020073,3227128,300,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,540,541,659.677,5924164,2731797,300,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,541,541,674.158,5969541,2746461,300,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,547,547,661.518,5926480,2732696,300,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,545,545,651.401,9126459,4256146,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,538,538,625.664,9089271,4266576,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,546,546,651.013,9109719,4260098,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,543,543,681.270,7864057,3651744,1000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,551,551,716.524,7836983,3653959,1000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,543,543,628.354,7858211,3656724,1000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,544,544,680.802,10832867,5074438,3000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,549,549,663.596,10776945,5074221,3000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,550,550,684.384,10794254,5078077,3000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,544,544,662.592,9375280,4394795,3000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,550,550,644.579,9354783,4403275,3000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,547,548,661.461,9375177,4399844,3000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,543,543,1341.669,13990238,6451184,300,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,539,539,1304.640,14050930,6471897,300,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,540,540,1288.256,14003999,6472755,300,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,544,544,1406.106,11888906,5457123,300,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,545,545,1392.815,11884852,5476369,300,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,546,546,1350.165,11895377,5467344,300,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,543,543,1406.979,18269835,8519755,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,541,541,1417.973,18171368,8526225,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,540,540,1379.756,18193815,8527917,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,543,545,1302.805,15716643,7308459,1000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,541,542,1321.505,15556805,7304966,1000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,547,547,1330.873,15689098,7294958,1000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,546,548,1348.462,21572903,10151366,3000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,548,548,1332.169,21557996,10142073,3000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,544,546,1304.997,21532833,10148621,3000,0.001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,1,nn,32,8,omp,547,547,1433.330,18734482,8790823,3000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,2,nn,32,8,omp,541,544,1265.167,18745060,8792629,3000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,eil76,76,2000000,3,nn,32,8,omp,545,545,1302.755,18773473,8778911,3000,0.0001,0.1,0.8,0.2,softmax,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1228,1228,448.825,4638377,2208281,300,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1229,1229,468.048,4641353,2207510,300,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1222,1222,378.714,4643412,2208060,300,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1237,1237,434.025,3943578,1865982,300,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1218,1218,331.159,3940906,1866777,300,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1221,1221,331.603,3941968,1866524,300,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1223,1223,421.094,6878630,3293139,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1236,1236,381.548,6870629,3296762,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1212,1212,333.423,6877769,3294976,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1228,1231,419.081,5899723,2825927,1000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1227,1227,436.122,5904802,2825989,1000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1233,1233,430.377,5907457,2826273,1000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1224,1225,417.728,8686211,4178197,3000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1213,1213,364.249,8686020,4179470,3000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1220,1220,333.507,8683010,4179487,3000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1229,1229,442.102,7537228,3623183,3000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1229,1229,478.000,7538633,3621551,3000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1225,1225,325.814,7537289,3618202,3000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1215,1215,786.787,9280435,4409122,300,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1224,1224,709.377,9285268,4408590,300,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1212,1212,705.109,9271281,4407723,300,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1228,1228,799.090,7871314,3729118,300,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1218,1218,806.994,7869014,3726175,300,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1212,1212,735.254,7869501,3731203,300,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1215,1215,771.770,13740311,6588365,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1225,1225,661.239,13735669,6586194,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1219,1224,635.956,13732919,6583751,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1213,1213,891.172,11806578,5643471,1000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1213,1213,778.145,11800588,5646590,1000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1220,1220,719.298,11799113,5644808,1000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1219,1223,901.122,17363321,8355597,3000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1216,1216,736.344,17360344,8351323,3000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1224,1224,739.489,17354095,8347770,3000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1224,1224,903.185,15066353,7237091,3000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1223,1223,729.905,15064787,7235726,3000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1216,1216,635.971,15066498,7236627,3000,0.0001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1222,1222,385.104,4637124,2201566,300,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1228,1228,396.092,4644943,2202815,300,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1221,1221,397.341,4642940,2204323,300,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1228,1228,388.773,3944193,1864497,300,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1225,1225,332.053,3939642,1863549,300,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1222,1222,323.293,3945007,1863647,300,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1223,1223,402.971,6871234,3292979,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1213,1213,422.089,6871715,3291225,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1223,1224,370.431,6879078,3292028,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1212,1212,421.218,5899707,2822167,1000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1229,1229,320.834,5900190,2821539,1000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1225,1225,324.797,5910336,2825291,1000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1231,1231,410.332,8684646,4175660,3000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1214,1214,368.546,8683507,4178605,3000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1221,1221,357.995,8677817,4175262,3000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1232,1232,416.967,7545632,3620458,3000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1228,1228,426.551,7539642,3621927,3000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1231,1231,329.841,7539787,3619636,3000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1221,1221,893.374,9269609,4402316,300,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1213,1213,777.229,9269889,4402909,300,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1214,1214,679.914,9279215,4403203,300,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1213,1213,821.193,7870294,3721198,300,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1213,1213,632.754,7877769,3725453,300,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1214,1214,641.547,7872363,3724205,300,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1211,1211,844.696,13745134,6579865,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1220,1223,820.566,13723636,6576185,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1217,1217,731.989,13738935,6583770,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1222,1222,866.006,11809979,5641308,1000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
